,sig
LAST_STATUS_REJECTED FED_FORM_TYPE_F1040EZ^2,0.324077475231
LAST_STATUS_REJECTED IMPORT_TYPE_-1 START_SKU_200|Free TTO,0.322616528013
DMA_AREA_-1 START_SKU_200|Free TTO IMPORT_TYPE_Partial,0.322048586219
LAST_STATUS_REJECTED AGE_TAXPAYER_pcl_'between 3.5 and 27.5' IMPORT_TYPE_Partial,0.315540979851
LAST_STATUS_REJECTED AGE_TAXPAYER_pcl_'between 3.5 and 27.5' NEAUTH_DEVICE_TYPE_Tablet,0.304730402146
FED_FORM_TYPE_F1040A NEAUTH_DEVICE_TYPE_Tablet IMPORT_TYPE_Manual,0.304137391296
LAST_STATUS_REJECTED FED_FORM_TYPE_F1040EZ IMPORT_TYPE_-1,0.303666170851
LAST_STATUS_NO EFILE FED_FORM_TYPE_F1040EZ START_SKU_200|Free TTO,0.301889943067
FED_FORM_TYPE_F1040EZ AGE_TAXPAYER_pcl_'between 3.5 and 27.5' IMPORT_TYPE_Partial,0.294648013984
AGE_TAXPAYER_pcl_'between 3.5 and 27.5' NEAUTH_DEVICE_TYPE_Tablet DMA_AREA_-1,0.291488816951
FED_FORM_TYPE_F1040A START_SKU_200|Free TTO IMPORT_TYPE_Partial,0.281795476516
LAST_STATUS_REJECTED IMPORT_TYPE_-1^2,0.277664648832
LAST_STATUS_REJECTED IMPORT_TYPE_-1,0.277664648832
LAST_STATUS_REJECTED^2 IMPORT_TYPE_-1,0.277664648832
FED_FORM_TYPE_F1040 AGE_TAXPAYER_pcl_'between 3.5 and 27.5' NEAUTH_DEVICE_TYPE_Tablet,0.275941928988
LAST_STATUS_REJECTED IMPORT_TYPE_-1 AGE_TAXPAYER_pcl_'between 3.5 and 27.5',0.274354103882
LAST_STATUS_REJECTED DMA_AREA_-1 IMPORT_TYPE_Partial,0.270149084122
FED_FORM_TYPE_F1040 NEAUTH_DEVICE_TYPE_Phone IMPORT_TYPE_Partial,0.269650190388
LAST_STATUS_REJECTED IMPORT_TYPE_Manual,0.264871221239
LAST_STATUS_REJECTED IMPORT_TYPE_Manual^2,0.264871221239
LAST_STATUS_REJECTED^2 IMPORT_TYPE_Manual,0.264871221239
IMPORT_TYPE_-1 NEAUTH_DEVICE_TYPE_Stationary^2,0.261170659469
IMPORT_TYPE_-1^2 NEAUTH_DEVICE_TYPE_Stationary,0.261170659469
IMPORT_TYPE_-1 NEAUTH_DEVICE_TYPE_Stationary,0.261170659469
LAST_STATUS_NO EFILE FED_FORM_TYPE_F1040EZ IMPORT_TYPE_Manual,0.257597535452
LAST_STATUS_NO EFILE IMPORT_TYPE_Manual^2,0.255942894247
LAST_STATUS_NO EFILE IMPORT_TYPE_Manual,0.255942894247
LAST_STATUS_NO EFILE^2 IMPORT_TYPE_Manual,0.255942894247
LAST_STATUS_REJECTED FED_FORM_TYPE_F1040 IMPORT_TYPE_Manual,0.251109676371
LAST_STATUS_NO EFILE FED_FORM_TYPE_F1040EZ NEAUTH_DEVICE_TYPE_Tablet,0.245164180315
LAST_STATUS_NO EFILE FED_FORM_TYPE_F1040A NEAUTH_DEVICE_TYPE_Stationary,0.243690689251
LAST_STATUS_NO EFILE NEAUTH_DEVICE_TYPE_Tablet IMPORT_TYPE_Manual,0.238988070551
AGE_TAXPAYER_pcl_'between 3.5 and 27.5' DMA_AREA_-1 IMPORT_TYPE_Partial,0.226447276565
FED_FORM_TYPE_F1040A AGE_TAXPAYER_pcl_'between 3.5 and 27.5',0.226392410441
FED_FORM_TYPE_F1040A^2 AGE_TAXPAYER_pcl_'between 3.5 and 27.5',0.226392410441
FED_FORM_TYPE_F1040A AGE_TAXPAYER_pcl_'between 3.5 and 27.5'^2,0.226392410441
FED_FORM_TYPE_F1040A IMPORT_TYPE_-1 DMA_AREA_-1,0.225346785223
FED_FORM_TYPE_F1040 AGE_TAXPAYER_pcl_'between 3.5 and 27.5' START_SKU_200|Free TTO,0.223124507784
NEAUTH_DEVICE_TYPE_Tablet IMPORT_TYPE_Manual DMA_AREA_-1,0.222946888258
AGE_TAXPAYER_pcl_'between 3.5 and 27.5'^2 START_SKU_200|Free TTO,0.219549973219
AGE_TAXPAYER_pcl_'between 3.5 and 27.5' START_SKU_200|Free TTO,0.219549973219
AGE_TAXPAYER_pcl_'between 3.5 and 27.5' START_SKU_200|Free TTO^2,0.219549973219
LAST_STATUS_REJECTED FED_FORM_TYPE_F1040A NEAUTH_DEVICE_TYPE_Phone,0.216567096422
FED_FORM_TYPE_F1040EZ START_SKU_200|Free TTO IMPORT_TYPE_Partial,0.21328098628
LAST_STATUS_REJECTED NEAUTH_DEVICE_TYPE_Tablet IMPORT_TYPE_Partial,0.212667459371
FED_FORM_TYPE_F1040EZ DMA_AREA_-1,0.211980682377
FED_FORM_TYPE_F1040EZ^2 DMA_AREA_-1,0.211980682377
FED_FORM_TYPE_F1040EZ DMA_AREA_-1^2,0.211980682377
LAST_STATUS_NO EFILE NEAUTH_DEVICE_TYPE_Phone AGE_TAXPAYER_pcl_'between 3.5 and 27.5',0.198234550382
FED_FORM_TYPE_F1040EZ AGE_TAXPAYER_pcl_'between 3.5 and 27.5' NEAUTH_DEVICE_TYPE_Tablet,0.18995391912
LAST_STATUS_NO EFILE AGE_TAXPAYER_pcl_'between 3.5 and 27.5' IMPORT_TYPE_Partial,0.188082351317
LAST_STATUS_REJECTED IMPORT_TYPE_Manual NEAUTH_DEVICE_TYPE_Stationary,0.18805558465
FED_FORM_TYPE_F1040A AGE_TAXPAYER_pcl_'between 3.5 and 27.5' IMPORT_TYPE_Manual,0.187446397925
NEAUTH_DEVICE_TYPE_Phone IMPORT_TYPE_-1^2,0.186540569875
NEAUTH_DEVICE_TYPE_Phone IMPORT_TYPE_-1,0.186540569875
NEAUTH_DEVICE_TYPE_Phone^2 IMPORT_TYPE_-1,0.186540569875
IMPORT_TYPE_-1 NEAUTH_DEVICE_TYPE_Tablet^2,0.183574964498
IMPORT_TYPE_-1^2 NEAUTH_DEVICE_TYPE_Tablet,0.183574964498
IMPORT_TYPE_-1 NEAUTH_DEVICE_TYPE_Tablet,0.183574964498
LAST_STATUS_NO EFILE FED_FORM_TYPE_F1040EZ NEAUTH_DEVICE_TYPE_Phone,0.182159663016
NEAUTH_DEVICE_TYPE_Phone IMPORT_TYPE_Manual START_SKU_200|Free TTO,0.182034788758
LAST_STATUS_REJECTED NEAUTH_DEVICE_TYPE_Tablet IMPORT_TYPE_Manual,0.178584933918
LAST_STATUS_REJECTED NEAUTH_DEVICE_TYPE_Tablet START_SKU_200|Free TTO,0.173476221873
LAST_STATUS_REJECTED NEAUTH_DEVICE_TYPE_Stationary START_SKU_200|Free TTO,0.158741864012
FED_FORM_TYPE_F1040 NEAUTH_DEVICE_TYPE_Phone DMA_AREA_-1,0.156465778413
FED_FORM_TYPE_F1040 IMPORT_TYPE_-1 NEAUTH_DEVICE_TYPE_Tablet,0.155696429771
FED_FORM_TYPE_F1040EZ IMPORT_TYPE_-1 NEAUTH_DEVICE_TYPE_Tablet,0.15275958757
FED_FORM_TYPE_F1040A NEAUTH_DEVICE_TYPE_Phone IMPORT_TYPE_-1,0.152474233691
FED_FORM_TYPE_F1040A IMPORT_TYPE_Manual START_SKU_200|Free TTO,0.15125029424
NEAUTH_DEVICE_TYPE_Stationary^2 START_SKU_200|Free TTO,0.149341162947
NEAUTH_DEVICE_TYPE_Stationary START_SKU_200|Free TTO,0.149341162947
NEAUTH_DEVICE_TYPE_Stationary START_SKU_200|Free TTO^2,0.149341162947
LAST_STATUS_REJECTED FED_FORM_TYPE_F1040 AGE_TAXPAYER_pcl_'between 3.5 and 27.5',0.148920766743
FED_FORM_TYPE_F1040 NEAUTH_DEVICE_TYPE_Phone IMPORT_TYPE_Manual,0.148330470564
FED_FORM_TYPE_F1040EZ,0.140458229923
FED_FORM_TYPE_F1040EZ^2,0.140458229923
FED_FORM_TYPE_F1040EZ^3,0.140458229923
FED_FORM_TYPE_F1040 START_SKU_200|Free TTO IMPORT_TYPE_Partial,0.140306633358
LAST_STATUS_NO EFILE FED_FORM_TYPE_F1040EZ DMA_AREA_-1,0.140167012103
LAST_STATUS_REJECTED FED_FORM_TYPE_F1040EZ NEAUTH_DEVICE_TYPE_Phone,0.139567786469
FED_FORM_TYPE_F1040A DMA_AREA_-1^2,0.138983836488
FED_FORM_TYPE_F1040A^2 DMA_AREA_-1,0.138983836488
FED_FORM_TYPE_F1040A DMA_AREA_-1,0.138983836488
NEAUTH_DEVICE_TYPE_Tablet START_SKU_200|Free TTO,0.138568759129
NEAUTH_DEVICE_TYPE_Tablet START_SKU_200|Free TTO^2,0.138568759129
NEAUTH_DEVICE_TYPE_Tablet^2 START_SKU_200|Free TTO,0.138568759129
AGE_TAXPAYER_pcl_'between 3.5 and 27.5' NEAUTH_DEVICE_TYPE_Stationary IMPORT_TYPE_Partial,0.135270960972
FED_FORM_TYPE_F1040 NEAUTH_DEVICE_TYPE_Phone AGE_TAXPAYER_pcl_'between 3.5 and 27.5',0.132936994142
LAST_STATUS_REJECTED IMPORT_TYPE_-1 NEAUTH_DEVICE_TYPE_Tablet,0.130433574366
FED_FORM_TYPE_F1040 IMPORT_TYPE_Manual,0.128763430658
FED_FORM_TYPE_F1040 IMPORT_TYPE_Manual^2,0.128763430658
FED_FORM_TYPE_F1040^2 IMPORT_TYPE_Manual,0.128763430658
IMPORT_TYPE_Manual DMA_AREA_-1,0.127978630298
IMPORT_TYPE_Manual DMA_AREA_-1^2,0.127978630298
IMPORT_TYPE_Manual^2 DMA_AREA_-1,0.127978630298
FED_FORM_TYPE_F1040EZ AGE_TAXPAYER_pcl_'between 3.5 and 27.5' IMPORT_TYPE_Manual,0.126404641424
LAST_STATUS_NO EFILE FED_FORM_TYPE_F1040 IMPORT_TYPE_Manual,0.12367132515
LAST_STATUS_REJECTED FED_FORM_TYPE_F1040 DMA_AREA_-1,0.12293646929
AGE_TAXPAYER_pcl_'between 3.5 and 27.5'^3,0.121613166678
AGE_TAXPAYER_pcl_'between 3.5 and 27.5'^2,0.121613166678
AGE_TAXPAYER_pcl_'between 3.5 and 27.5',0.121613166678
LAST_STATUS_REJECTED AGE_TAXPAYER_pcl_'between 3.5 and 27.5' IMPORT_TYPE_Manual,0.119994368311
IMPORT_TYPE_Partial^3,0.119668342839
IMPORT_TYPE_Partial,0.119668342839
IMPORT_TYPE_Partial^2,0.119668342839
LAST_STATUS_REJECTED FED_FORM_TYPE_F1040A DMA_AREA_-1,0.118500817771
LAST_STATUS_NO EFILE AGE_TAXPAYER_pcl_'between 3.5 and 27.5' IMPORT_TYPE_Manual,0.114842851117
LAST_STATUS_NO EFILE FED_FORM_TYPE_F1040 IMPORT_TYPE_-1,0.11231101889
FED_FORM_TYPE_F1040A,0.112281507055
FED_FORM_TYPE_F1040A^3,0.112281507055
FED_FORM_TYPE_F1040A^2,0.112281507055
LAST_STATUS_REJECTED DMA_AREA_-1 START_SKU_200|Free TTO,0.111656431075
FED_FORM_TYPE_F1040EZ^2 IMPORT_TYPE_Manual,0.110612799913
FED_FORM_TYPE_F1040EZ IMPORT_TYPE_Manual^2,0.110612799913
FED_FORM_TYPE_F1040EZ IMPORT_TYPE_Manual,0.110612799913
NEAUTH_DEVICE_TYPE_Phone DMA_AREA_-1 IMPORT_TYPE_Partial,0.110111933351
LAST_STATUS_REJECTED FED_FORM_TYPE_F1040 START_SKU_200|Free TTO,0.10611071261
DMA_AREA_-1^2 NEAUTH_DEVICE_TYPE_Stationary,0.104884725655
DMA_AREA_-1 NEAUTH_DEVICE_TYPE_Stationary,0.104884725655
DMA_AREA_-1 NEAUTH_DEVICE_TYPE_Stationary^2,0.104884725655
LAST_STATUS_NO EFILE IMPORT_TYPE_Manual NEAUTH_DEVICE_TYPE_Stationary,0.104660414442
FED_FORM_TYPE_F1040A AGE_TAXPAYER_pcl_'between 3.5 and 27.5' START_SKU_200|Free TTO,0.101906947705
LAST_STATUS_NO EFILE FED_FORM_TYPE_F1040A NEAUTH_DEVICE_TYPE_Tablet,0.10147441441
FED_FORM_TYPE_F1040EZ NEAUTH_DEVICE_TYPE_Phone IMPORT_TYPE_Manual,0.101401474603
FED_FORM_TYPE_F1040 AGE_TAXPAYER_pcl_'between 3.5 and 27.5' NEAUTH_DEVICE_TYPE_Stationary,0.0973080853407
IMPORT_TYPE_-1 DMA_AREA_-1 NEAUTH_DEVICE_TYPE_Stationary,0.0966541521424
FED_FORM_TYPE_F1040EZ NEAUTH_DEVICE_TYPE_Tablet IMPORT_TYPE_Manual,0.0955747924355
NEAUTH_DEVICE_TYPE_Tablet IMPORT_TYPE_Partial^2,0.0927351576126
NEAUTH_DEVICE_TYPE_Tablet IMPORT_TYPE_Partial,0.0927351576126
NEAUTH_DEVICE_TYPE_Tablet^2 IMPORT_TYPE_Partial,0.0927351576126
NEAUTH_DEVICE_TYPE_Phone IMPORT_TYPE_-1 START_SKU_200|Free TTO,0.0911030563947
IMPORT_TYPE_-1^3,0.0855338440184
IMPORT_TYPE_-1^2,0.0855338440184
IMPORT_TYPE_-1,0.0855338440184
LAST_STATUS_NO EFILE^2 START_SKU_200|Free TTO,0.0852909359832
LAST_STATUS_NO EFILE START_SKU_200|Free TTO,0.0852909359832
LAST_STATUS_NO EFILE START_SKU_200|Free TTO^2,0.0852909359832
NEAUTH_DEVICE_TYPE_Phone IMPORT_TYPE_Manual DMA_AREA_-1,0.084876995931
AGE_TAXPAYER_pcl_'between 3.5 and 27.5' IMPORT_TYPE_Manual NEAUTH_DEVICE_TYPE_Stationary,0.0821499754017
FED_FORM_TYPE_F1040A IMPORT_TYPE_Manual,0.0798042945195
FED_FORM_TYPE_F1040A^2 IMPORT_TYPE_Manual,0.0798042945195
FED_FORM_TYPE_F1040A IMPORT_TYPE_Manual^2,0.0798042945195
LAST_STATUS_NO EFILE FED_FORM_TYPE_F1040EZ IMPORT_TYPE_-1,0.0771749898925
FED_FORM_TYPE_F1040A NEAUTH_DEVICE_TYPE_Tablet DMA_AREA_-1,0.0762635353538
LAST_STATUS_NO EFILE AGE_TAXPAYER_pcl_'between 3.5 and 27.5' START_SKU_200|Free TTO,0.076143768239
LAST_STATUS_REJECTED FED_FORM_TYPE_F1040A AGE_TAXPAYER_pcl_'between 3.5 and 27.5',0.0722082683852
LAST_STATUS_NO EFILE^2 FED_FORM_TYPE_F1040A,0.0706927711603
LAST_STATUS_NO EFILE FED_FORM_TYPE_F1040A,0.0706927711603
LAST_STATUS_NO EFILE FED_FORM_TYPE_F1040A^2,0.0706927711603
IMPORT_TYPE_Manual^2 NEAUTH_DEVICE_TYPE_Stationary,0.065076292337
IMPORT_TYPE_Manual NEAUTH_DEVICE_TYPE_Stationary^2,0.065076292337
IMPORT_TYPE_Manual NEAUTH_DEVICE_TYPE_Stationary,0.065076292337
DMA_AREA_-1 START_SKU_200|Free TTO^2,0.0645844915397
DMA_AREA_-1^2 START_SKU_200|Free TTO,0.0645844915397
DMA_AREA_-1 START_SKU_200|Free TTO,0.0645844915397
AGE_TAXPAYER_pcl_'between 3.5 and 27.5' IMPORT_TYPE_Manual^2,0.0591574694131
AGE_TAXPAYER_pcl_'between 3.5 and 27.5'^2 IMPORT_TYPE_Manual,0.0591574694131
AGE_TAXPAYER_pcl_'between 3.5 and 27.5' IMPORT_TYPE_Manual,0.0591574694131
LAST_STATUS_NO EFILE NEAUTH_DEVICE_TYPE_Tablet IMPORT_TYPE_Partial,0.0555252983967
LAST_STATUS_REJECTED NEAUTH_DEVICE_TYPE_Stationary IMPORT_TYPE_Partial,0.0546774704467
FED_FORM_TYPE_F1040 NEAUTH_DEVICE_TYPE_Phone START_SKU_200|Free TTO,0.0541157038396
FED_FORM_TYPE_F1040 IMPORT_TYPE_Manual DMA_AREA_-1,0.053505030946
IMPORT_TYPE_-1 NEAUTH_DEVICE_TYPE_Tablet DMA_AREA_-1,0.0507015925162
LAST_STATUS_NO EFILE IMPORT_TYPE_Partial^2,0.0495783109278
LAST_STATUS_NO EFILE IMPORT_TYPE_Partial,0.0495783109278
LAST_STATUS_NO EFILE^2 IMPORT_TYPE_Partial,0.0495783109278
LAST_STATUS_REJECTED IMPORT_TYPE_Partial^2,0.0449527080677
LAST_STATUS_REJECTED^2 IMPORT_TYPE_Partial,0.0449527080677
LAST_STATUS_REJECTED IMPORT_TYPE_Partial,0.0449527080677
NEAUTH_DEVICE_TYPE_Tablet^2 DMA_AREA_-1,0.0399448623439
NEAUTH_DEVICE_TYPE_Tablet DMA_AREA_-1^2,0.0399448623439
NEAUTH_DEVICE_TYPE_Tablet DMA_AREA_-1,0.0399448623439
FED_FORM_TYPE_F1040EZ NEAUTH_DEVICE_TYPE_Stationary IMPORT_TYPE_Partial,0.0385848165243
LAST_STATUS_REJECTED FED_FORM_TYPE_F1040 NEAUTH_DEVICE_TYPE_Phone,0.03573563866
AGE_TAXPAYER_pcl_'between 3.5 and 27.5' NEAUTH_DEVICE_TYPE_Tablet IMPORT_TYPE_Partial,0.0355062045899
FED_FORM_TYPE_F1040A NEAUTH_DEVICE_TYPE_Phone IMPORT_TYPE_Manual,0.0252519993873
AGE_TAXPAYER_pcl_'between 3.5 and 27.5'^2 DMA_AREA_-1,0.0250758068281
AGE_TAXPAYER_pcl_'between 3.5 and 27.5' DMA_AREA_-1,0.0250758068281
AGE_TAXPAYER_pcl_'between 3.5 and 27.5' DMA_AREA_-1^2,0.0250758068281
FED_FORM_TYPE_F1040 NEAUTH_DEVICE_TYPE_Stationary IMPORT_TYPE_Partial,0.0247029216625
LAST_STATUS_REJECTED^2 START_SKU_200|Free TTO,0.0244623220931
LAST_STATUS_REJECTED START_SKU_200|Free TTO^2,0.0244623220931
LAST_STATUS_REJECTED START_SKU_200|Free TTO,0.0244623220931
FED_FORM_TYPE_F1040 IMPORT_TYPE_Manual NEAUTH_DEVICE_TYPE_Stationary,0.0238657796387
AGE_TAXPAYER_pcl_'between 3.5 and 27.5' IMPORT_TYPE_Partial,0.0203459104286
AGE_TAXPAYER_pcl_'between 3.5 and 27.5'^2 IMPORT_TYPE_Partial,0.0203459104286
AGE_TAXPAYER_pcl_'between 3.5 and 27.5' IMPORT_TYPE_Partial^2,0.0203459104286
LAST_STATUS_NO EFILE NEAUTH_DEVICE_TYPE_Stationary START_SKU_200|Free TTO,0.0146368811757
FED_FORM_TYPE_F1040^2 START_SKU_200|Free TTO,0.0142182853239
FED_FORM_TYPE_F1040 START_SKU_200|Free TTO,0.0142182853239
FED_FORM_TYPE_F1040 START_SKU_200|Free TTO^2,0.0142182853239
DMA_AREA_-1 NEAUTH_DEVICE_TYPE_Stationary IMPORT_TYPE_Partial,0.010816997013
NEAUTH_DEVICE_TYPE_Phone IMPORT_TYPE_-1 AGE_TAXPAYER_pcl_'between 3.5 and 27.5',0.00997706698729
LAST_STATUS_REJECTED NEAUTH_DEVICE_TYPE_Phone,0.00846429518764
LAST_STATUS_REJECTED NEAUTH_DEVICE_TYPE_Phone^2,0.00846429518764
LAST_STATUS_REJECTED^2 NEAUTH_DEVICE_TYPE_Phone,0.00846429518764
FED_FORM_TYPE_F1040EZ NEAUTH_DEVICE_TYPE_Stationary START_SKU_200|Free TTO,0.00457118249955
NEAUTH_DEVICE_TYPE_Phone DMA_AREA_-1,0.00421917454678
NEAUTH_DEVICE_TYPE_Phone DMA_AREA_-1^2,0.00421917454678
NEAUTH_DEVICE_TYPE_Phone^2 DMA_AREA_-1,0.00421917454678
IMPORT_TYPE_-1 AGE_TAXPAYER_pcl_'between 3.5 and 27.5' START_SKU_200|Free TTO,0.0015193653065
AGE_TAXPAYER_pcl_'between 3.5 and 27.5' NEAUTH_DEVICE_TYPE_Tablet NEAUTH_DEVICE_TYPE_Stationary,0.0
NEAUTH_DEVICE_TYPE_Phone NEAUTH_DEVICE_TYPE_Stationary^2,0.0
NEAUTH_DEVICE_TYPE_Phone IMPORT_TYPE_Manual NEAUTH_DEVICE_TYPE_Stationary,0.0
NEAUTH_DEVICE_TYPE_Phone IMPORT_TYPE_Manual IMPORT_TYPE_Partial,0.0
IMPORT_TYPE_Manual NEAUTH_DEVICE_TYPE_Stationary IMPORT_TYPE_Partial,0.0
FED_FORM_TYPE_F1040A^2 FED_FORM_TYPE_F1040,0.0
NEAUTH_DEVICE_TYPE_Phone^2 NEAUTH_DEVICE_TYPE_Tablet,0.0
NEAUTH_DEVICE_TYPE_Phone DMA_AREA_-1 NEAUTH_DEVICE_TYPE_Stationary,0.0
NEAUTH_DEVICE_TYPE_Phone NEAUTH_DEVICE_TYPE_Stationary START_SKU_200|Free TTO,0.0
FED_FORM_TYPE_F1040A FED_FORM_TYPE_F1040 IMPORT_TYPE_Manual,0.0
NEAUTH_DEVICE_TYPE_Phone NEAUTH_DEVICE_TYPE_Stationary IMPORT_TYPE_Partial,0.0
FED_FORM_TYPE_F1040A FED_FORM_TYPE_F1040^2,0.0
IMPORT_TYPE_-1^2 IMPORT_TYPE_Manual,0.0
FED_FORM_TYPE_F1040A FED_FORM_TYPE_F1040 NEAUTH_DEVICE_TYPE_Phone,0.0
FED_FORM_TYPE_F1040A FED_FORM_TYPE_F1040 IMPORT_TYPE_-1,0.0
IMPORT_TYPE_-1^2 IMPORT_TYPE_Partial,0.0
FED_FORM_TYPE_F1040A FED_FORM_TYPE_F1040 AGE_TAXPAYER_pcl_'between 3.5 and 27.5',0.0
