,sig
REJECT_COUNT_2.0 FIRST_COMPLETE_APP_TYPE_Mobile Web IMPORT_TYPE_-1,0.480319114381
DMA_AREA_-1 FIRST_COMPLETE_APP_TYPE_Mobile Web NEAUTH_DEVICE_TYPE_Phone,0.480279485741
PRS_SCORE_-1 VAUTH_DEVICE_TYPE_-1 IMPORT_TYPE_Manual,0.477455090531
REJECT_COUNT_1.0 IMPORT_TYPE_-1 TOTAL_REVENUE_pcl_'<=7.5',0.473126109239
REJECT_COUNT_1.0 START_SKU_200|Free TTO VAUTH_DEVICE_TYPE_-1,0.467434334348
REJECT_COUNT_1.0 PRS_SCORE_5.0 FIRST_COMPLETE_APP_TYPE_Mobile Web,0.461041166816
DMA_AREA_-1 PRS_SCORE_-1 VAUTH_DEVICE_TYPE_-1,0.455163745557
DMA_AREA_-1 IMPORT_TYPE_Manual TOTAL_REVENUE_pcl_'<=7.5',0.450833974473
REJECT_COUNT_1.0 FLAG_ITEMIZED_DEDUCTIONS_0.0 PRS_SCORE_5.0,0.42201091178
FLAG_ITEMIZED_DEDUCTIONS_0.0 DMA_AREA_-1 PRS_SCORE_-1,0.41395625051
START_SKU_200|Free TTO REJECT_COUNT_2.0 DMA_AREA_-1,0.397865267459
REJECT_COUNT_2.0 PRS_SCORE_-1 TOTAL_REVENUE_pcl_'<=7.5',0.391668689859
REJECT_COUNT_1.0 DMA_AREA_-1 IMPORT_TYPE_Manual,0.388844837439
TOTAL_REVENUE_pcl_'between 7.5 and 29.994998931884766' DMA_AREA_-1 IMPORT_TYPE_Manual,0.388060463407
REJECT_COUNT_1.0 START_SKU_200|Free TTO TOTAL_REVENUE_pcl_'<=7.5',0.386014942441
REJECT_COUNT_2.0 PRS_SCORE_-1 VAUTH_DEVICE_TYPE_-1,0.37553498532
START_SKU_200|Free TTO DMA_AREA_-1 VAUTH_DEVICE_TYPE_-1,0.367645671808
FLAG_ITEMIZED_DEDUCTIONS_0.0 FIRST_COMPLETE_APP_TYPE_Mobile Web VAUTH_DEVICE_TYPE_-1,0.367562190983
IMPORT_TYPE_-1 NEAUTH_DEVICE_TYPE_Phone,0.354368918074
IMPORT_TYPE_-1^2 NEAUTH_DEVICE_TYPE_Phone,0.354368918074
IMPORT_TYPE_-1 NEAUTH_DEVICE_TYPE_Phone^2,0.354368918074
REJECT_COUNT_2.0 DMA_AREA_-1 IMPORT_TYPE_-1,0.351867970313
REJECT_COUNT_2.0 IMPORT_TYPE_-1^2,0.345306548242
REJECT_COUNT_2.0^2 IMPORT_TYPE_-1,0.345306548242
REJECT_COUNT_2.0 IMPORT_TYPE_-1,0.345306548242
REJECT_COUNT_1.0 FLAG_ITEMIZED_DEDUCTIONS_0.0 IMPORT_TYPE_Manual,0.343501023411
REJECT_COUNT_1.0 TOTAL_REVENUE_pcl_'between 7.5 and 29.994998931884766' IMPORT_TYPE_-1,0.340764706299
DMA_AREA_-1 PRS_SCORE_5.0 TOTAL_REVENUE_pcl_'<=7.5',0.327569538238
REJECT_COUNT_1.0 PRS_SCORE_5.0 IMPORT_TYPE_-1,0.327190568379
REJECT_COUNT_2.0 FIRST_COMPLETE_APP_TYPE_Mobile Web TOTAL_REVENUE_pcl_'<=7.5',0.321666521981
START_SKU_200|Free TTO VAUTH_DEVICE_TYPE_-1^2,0.313675791103
START_SKU_200|Free TTO VAUTH_DEVICE_TYPE_-1,0.313675791103
START_SKU_200|Free TTO^2 VAUTH_DEVICE_TYPE_-1,0.313675791103
REJECT_COUNT_1.0 IMPORT_TYPE_-1 NEAUTH_DEVICE_TYPE_Phone,0.308924747436
START_SKU_200|Free TTO FLAG_ITEMIZED_DEDUCTIONS_0.0 IMPORT_TYPE_-1,0.30622230075
PRS_SCORE_5.0 FIRST_COMPLETE_APP_TYPE_Mobile Web^2,0.303861590734
PRS_SCORE_5.0^2 FIRST_COMPLETE_APP_TYPE_Mobile Web,0.303861590734
PRS_SCORE_5.0 FIRST_COMPLETE_APP_TYPE_Mobile Web,0.303861590734
REJECT_COUNT_1.0 VAUTH_DEVICE_TYPE_-1 IMPORT_TYPE_-1,0.302564153189
DMA_AREA_-1,0.294545386554
DMA_AREA_-1^2,0.294545386554
DMA_AREA_-1^3,0.294545386554
REJECT_COUNT_1.0 FLAG_ITEMIZED_DEDUCTIONS_0.0 NEAUTH_DEVICE_TYPE_Phone,0.284436468099
START_SKU_200|Free TTO FLAG_ITEMIZED_DEDUCTIONS_0.0 FIRST_COMPLETE_APP_TYPE_Mobile Web,0.282049143977
FLAG_ITEMIZED_DEDUCTIONS_0.0 DMA_AREA_-1 NEAUTH_DEVICE_TYPE_Phone,0.281165891093
REJECT_COUNT_2.0 VAUTH_DEVICE_TYPE_-1 NEAUTH_DEVICE_TYPE_Phone,0.278608731697
FIRST_COMPLETE_APP_TYPE_Mobile Web VAUTH_DEVICE_TYPE_-1 IMPORT_TYPE_-1,0.275816611788
DMA_AREA_-1 FIRST_COMPLETE_APP_TYPE_Mobile Web IMPORT_TYPE_Manual,0.273399777352
REJECT_COUNT_1.0 PRS_SCORE_5.0 VAUTH_DEVICE_TYPE_-1,0.271577915256
TOTAL_REVENUE_pcl_'between 7.5 and 29.994998931884766' PRS_SCORE_-1 IMPORT_TYPE_Manual,0.268800944858
REJECT_COUNT_1.0 PRS_SCORE_-1 IMPORT_TYPE_-1,0.263737405837
START_SKU_200|Free TTO,0.263004802784
START_SKU_200|Free TTO^2,0.263004802784
START_SKU_200|Free TTO^3,0.263004802784
REJECT_COUNT_1.0 VAUTH_DEVICE_TYPE_-1 NEAUTH_DEVICE_TYPE_Phone,0.259981507117
START_SKU_200|Free TTO PRS_SCORE_-1 NEAUTH_DEVICE_TYPE_Phone,0.257828074191
REJECT_COUNT_2.0 IMPORT_TYPE_Manual TOTAL_REVENUE_pcl_'<=7.5',0.25401963676
FLAG_ITEMIZED_DEDUCTIONS_0.0 PRS_SCORE_5.0 VAUTH_DEVICE_TYPE_-1,0.249004092158
FIRST_COMPLETE_APP_TYPE_Mobile Web VAUTH_DEVICE_TYPE_-1 TOTAL_REVENUE_pcl_'<=7.5',0.247495841911
DMA_AREA_-1^2 IMPORT_TYPE_-1,0.247421208833
DMA_AREA_-1 IMPORT_TYPE_-1^2,0.247421208833
DMA_AREA_-1 IMPORT_TYPE_-1,0.247421208833
REJECT_COUNT_2.0 TOTAL_REVENUE_pcl_'between 7.5 and 29.994998931884766' NEAUTH_DEVICE_TYPE_Phone,0.246588067544
TOTAL_REVENUE_pcl_'between 7.5 and 29.994998931884766' IMPORT_TYPE_Manual NEAUTH_DEVICE_TYPE_Phone,0.245619493797
REJECT_COUNT_1.0 DMA_AREA_-1 VAUTH_DEVICE_TYPE_-1,0.229834862304
FLAG_ITEMIZED_DEDUCTIONS_0.0 REJECT_COUNT_2.0 TOTAL_REVENUE_pcl_'between 7.5 and 29.994998931884766',0.224058021922
START_SKU_200|Free TTO FIRST_COMPLETE_APP_TYPE_Mobile Web NEAUTH_DEVICE_TYPE_Phone,0.223870349304
REJECT_COUNT_1.0 START_SKU_200|Free TTO FLAG_ITEMIZED_DEDUCTIONS_0.0,0.222759070086
REJECT_COUNT_2.0^2,0.221515100395
REJECT_COUNT_2.0,0.221515100395
REJECT_COUNT_2.0^3,0.221515100395
START_SKU_200|Free TTO FIRST_COMPLETE_APP_TYPE_Mobile Web TOTAL_REVENUE_pcl_'<=7.5',0.220228878417
FLAG_ITEMIZED_DEDUCTIONS_0.0 PRS_SCORE_-1 IMPORT_TYPE_Manual,0.216751538988
REJECT_COUNT_1.0 FIRST_COMPLETE_APP_TYPE_Mobile Web IMPORT_TYPE_Manual,0.210416218922
FLAG_ITEMIZED_DEDUCTIONS_0.0 TOTAL_REVENUE_pcl_'between 7.5 and 29.994998931884766' NEAUTH_DEVICE_TYPE_Phone,0.204631866775
PRS_SCORE_-1 FIRST_COMPLETE_APP_TYPE_Mobile Web TOTAL_REVENUE_pcl_'<=7.5',0.204501660097
PRS_SCORE_-1 VAUTH_DEVICE_TYPE_-1 TOTAL_REVENUE_pcl_'<=7.5',0.203315925133
FLAG_ITEMIZED_DEDUCTIONS_0.0 TOTAL_REVENUE_pcl_'between 7.5 and 29.994998931884766' IMPORT_TYPE_-1,0.201769553031
DMA_AREA_-1 PRS_SCORE_-1 TOTAL_REVENUE_pcl_'<=7.5',0.198188011862
VAUTH_DEVICE_TYPE_-1 IMPORT_TYPE_Manual,0.196739658489
VAUTH_DEVICE_TYPE_-1 IMPORT_TYPE_Manual^2,0.196739658489
VAUTH_DEVICE_TYPE_-1^2 IMPORT_TYPE_Manual,0.196739658489
START_SKU_200|Free TTO TOTAL_REVENUE_pcl_'between 7.5 and 29.994998931884766' PRS_SCORE_-1,0.195144365936
TOTAL_REVENUE_pcl_'between 7.5 and 29.994998931884766' VAUTH_DEVICE_TYPE_-1,0.193538881986
TOTAL_REVENUE_pcl_'between 7.5 and 29.994998931884766'^2 VAUTH_DEVICE_TYPE_-1,0.193538881986
TOTAL_REVENUE_pcl_'between 7.5 and 29.994998931884766' VAUTH_DEVICE_TYPE_-1^2,0.193538881986
START_SKU_200|Free TTO IMPORT_TYPE_Manual TOTAL_REVENUE_pcl_'<=7.5',0.191969644276
FLAG_ITEMIZED_DEDUCTIONS_0.0 TOTAL_REVENUE_pcl_'between 7.5 and 29.994998931884766' PRS_SCORE_5.0,0.189348049939
START_SKU_200|Free TTO PRS_SCORE_5.0 IMPORT_TYPE_-1,0.183492853078
DMA_AREA_-1 VAUTH_DEVICE_TYPE_-1 TOTAL_REVENUE_pcl_'<=7.5',0.169920826906
REJECT_COUNT_1.0 DMA_AREA_-1^2,0.169886140425
REJECT_COUNT_1.0 DMA_AREA_-1,0.169886140425
REJECT_COUNT_1.0^2 DMA_AREA_-1,0.169886140425
DMA_AREA_-1 PRS_SCORE_5.0 IMPORT_TYPE_Manual,0.166348690359
FLAG_ITEMIZED_DEDUCTIONS_0.0 VAUTH_DEVICE_TYPE_-1,0.165281088293
FLAG_ITEMIZED_DEDUCTIONS_0.0 VAUTH_DEVICE_TYPE_-1^2,0.165281088293
FLAG_ITEMIZED_DEDUCTIONS_0.0^2 VAUTH_DEVICE_TYPE_-1,0.165281088293
PRS_SCORE_-1 IMPORT_TYPE_-1^2,0.165115085673
PRS_SCORE_-1^2 IMPORT_TYPE_-1,0.165115085673
PRS_SCORE_-1 IMPORT_TYPE_-1,0.165115085673
REJECT_COUNT_1.0 TOTAL_REVENUE_pcl_'between 7.5 and 29.994998931884766',0.164284130904
REJECT_COUNT_1.0 TOTAL_REVENUE_pcl_'between 7.5 and 29.994998931884766'^2,0.164284130904
REJECT_COUNT_1.0^2 TOTAL_REVENUE_pcl_'between 7.5 and 29.994998931884766',0.164284130904
FLAG_ITEMIZED_DEDUCTIONS_0.0 PRS_SCORE_-1 TOTAL_REVENUE_pcl_'<=7.5',0.161536524051
START_SKU_200|Free TTO^2 IMPORT_TYPE_Manual,0.161302494259
START_SKU_200|Free TTO IMPORT_TYPE_Manual^2,0.161302494259
START_SKU_200|Free TTO IMPORT_TYPE_Manual,0.161302494259
DMA_AREA_-1 FIRST_COMPLETE_APP_TYPE_Mobile Web TOTAL_REVENUE_pcl_'<=7.5',0.159578226392
PRS_SCORE_-1^3,0.153840688706
PRS_SCORE_-1^2,0.153840688706
PRS_SCORE_-1,0.153840688706
REJECT_COUNT_1.0^2 PRS_SCORE_-1,0.153271244058
REJECT_COUNT_1.0 PRS_SCORE_-1,0.153271244058
REJECT_COUNT_1.0 PRS_SCORE_-1^2,0.153271244058
REJECT_COUNT_2.0 TOTAL_REVENUE_pcl_'between 7.5 and 29.994998931884766',0.148739241863
REJECT_COUNT_2.0^2 TOTAL_REVENUE_pcl_'between 7.5 and 29.994998931884766',0.148739241863
REJECT_COUNT_2.0 TOTAL_REVENUE_pcl_'between 7.5 and 29.994998931884766'^2,0.148739241863
FLAG_ITEMIZED_DEDUCTIONS_0.0 NEAUTH_DEVICE_TYPE_Phone TOTAL_REVENUE_pcl_'<=7.5',0.146606516105
START_SKU_200|Free TTO PRS_SCORE_-1 IMPORT_TYPE_Manual,0.140509376212
REJECT_COUNT_1.0,0.137548603968
REJECT_COUNT_1.0^2,0.137548603968
REJECT_COUNT_1.0^3,0.137548603968
PRS_SCORE_-1 IMPORT_TYPE_Manual TOTAL_REVENUE_pcl_'<=7.5',0.136781569184
DMA_AREA_-1 PRS_SCORE_5.0 IMPORT_TYPE_-1,0.133908325894
VAUTH_DEVICE_TYPE_-1^2 TOTAL_REVENUE_pcl_'<=7.5',0.132487189989
VAUTH_DEVICE_TYPE_-1 TOTAL_REVENUE_pcl_'<=7.5',0.132487189989
VAUTH_DEVICE_TYPE_-1 TOTAL_REVENUE_pcl_'<=7.5'^2,0.132487189989
REJECT_COUNT_1.0 FLAG_ITEMIZED_DEDUCTIONS_0.0 DMA_AREA_-1,0.131221416837
REJECT_COUNT_1.0 FIRST_COMPLETE_APP_TYPE_Mobile Web NEAUTH_DEVICE_TYPE_Phone,0.127821845488
START_SKU_200|Free TTO NEAUTH_DEVICE_TYPE_Phone,0.127032998547
START_SKU_200|Free TTO^2 NEAUTH_DEVICE_TYPE_Phone,0.127032998547
START_SKU_200|Free TTO NEAUTH_DEVICE_TYPE_Phone^2,0.127032998547
START_SKU_200|Free TTO REJECT_COUNT_2.0 PRS_SCORE_5.0,0.126370784352
REJECT_COUNT_1.0 START_SKU_200|Free TTO DMA_AREA_-1,0.125176285922
FLAG_ITEMIZED_DEDUCTIONS_0.0 REJECT_COUNT_2.0 IMPORT_TYPE_Manual,0.124726259277
REJECT_COUNT_1.0 PRS_SCORE_-1 FIRST_COMPLETE_APP_TYPE_Mobile Web,0.124572981179
START_SKU_200|Free TTO VAUTH_DEVICE_TYPE_-1 IMPORT_TYPE_Manual,0.120474801018
FLAG_ITEMIZED_DEDUCTIONS_0.0 FIRST_COMPLETE_APP_TYPE_Mobile Web^2,0.118396425111
FLAG_ITEMIZED_DEDUCTIONS_0.0^2 FIRST_COMPLETE_APP_TYPE_Mobile Web,0.118396425111
FLAG_ITEMIZED_DEDUCTIONS_0.0 FIRST_COMPLETE_APP_TYPE_Mobile Web,0.118396425111
REJECT_COUNT_2.0 DMA_AREA_-1 PRS_SCORE_5.0,0.117105243984
REJECT_COUNT_1.0 FLAG_ITEMIZED_DEDUCTIONS_0.0 VAUTH_DEVICE_TYPE_-1,0.114998709317
IMPORT_TYPE_-1 TOTAL_REVENUE_pcl_'<=7.5'^2,0.110464373862
IMPORT_TYPE_-1^2 TOTAL_REVENUE_pcl_'<=7.5',0.110464373862
IMPORT_TYPE_-1 TOTAL_REVENUE_pcl_'<=7.5',0.110464373862
REJECT_COUNT_1.0 FIRST_COMPLETE_APP_TYPE_Mobile Web,0.108586216389
REJECT_COUNT_1.0^2 FIRST_COMPLETE_APP_TYPE_Mobile Web,0.108586216389
REJECT_COUNT_1.0 FIRST_COMPLETE_APP_TYPE_Mobile Web^2,0.108586216389
REJECT_COUNT_1.0 PRS_SCORE_-1 IMPORT_TYPE_Manual,0.108265365359
VAUTH_DEVICE_TYPE_-1 IMPORT_TYPE_-1,0.106330144276
VAUTH_DEVICE_TYPE_-1 IMPORT_TYPE_-1^2,0.106330144276
VAUTH_DEVICE_TYPE_-1^2 IMPORT_TYPE_-1,0.106330144276
PRS_SCORE_5.0^2 IMPORT_TYPE_-1,0.104627939285
PRS_SCORE_5.0 IMPORT_TYPE_-1,0.104627939285
PRS_SCORE_5.0 IMPORT_TYPE_-1^2,0.104627939285
START_SKU_200|Free TTO FLAG_ITEMIZED_DEDUCTIONS_0.0 TOTAL_REVENUE_pcl_'between 7.5 and 29.994998931884766',0.10403199181
FLAG_ITEMIZED_DEDUCTIONS_0.0,0.103192750756
FLAG_ITEMIZED_DEDUCTIONS_0.0^2,0.103192750756
FLAG_ITEMIZED_DEDUCTIONS_0.0^3,0.103192750756
REJECT_COUNT_1.0 FLAG_ITEMIZED_DEDUCTIONS_0.0^2,0.100470271408
REJECT_COUNT_1.0 FLAG_ITEMIZED_DEDUCTIONS_0.0,0.100470271408
REJECT_COUNT_1.0^2 FLAG_ITEMIZED_DEDUCTIONS_0.0,0.100470271408
FLAG_ITEMIZED_DEDUCTIONS_0.0 PRS_SCORE_-1 FIRST_COMPLETE_APP_TYPE_Mobile Web,0.0995063019208
START_SKU_200|Free TTO IMPORT_TYPE_-1 TOTAL_REVENUE_pcl_'<=7.5',0.0990746944666
TOTAL_REVENUE_pcl_'between 7.5 and 29.994998931884766' PRS_SCORE_-1 VAUTH_DEVICE_TYPE_-1,0.0978460654611
TOTAL_REVENUE_pcl_'between 7.5 and 29.994998931884766' IMPORT_TYPE_Manual^2,0.0973079854482
TOTAL_REVENUE_pcl_'between 7.5 and 29.994998931884766'^2 IMPORT_TYPE_Manual,0.0973079854482
TOTAL_REVENUE_pcl_'between 7.5 and 29.994998931884766' IMPORT_TYPE_Manual,0.0973079854482
REJECT_COUNT_2.0 DMA_AREA_-1 FIRST_COMPLETE_APP_TYPE_Mobile Web,0.0952049864976
IMPORT_TYPE_Manual^2,0.0939931361729
IMPORT_TYPE_Manual^3,0.0939931361729
IMPORT_TYPE_Manual,0.0939931361729
IMPORT_TYPE_Manual NEAUTH_DEVICE_TYPE_Phone,0.0897026733239
IMPORT_TYPE_Manual^2 NEAUTH_DEVICE_TYPE_Phone,0.0897026733239
IMPORT_TYPE_Manual NEAUTH_DEVICE_TYPE_Phone^2,0.0897026733239
START_SKU_200|Free TTO REJECT_COUNT_2.0 PRS_SCORE_-1,0.0895688953559
PRS_SCORE_5.0 VAUTH_DEVICE_TYPE_-1 IMPORT_TYPE_Manual,0.0889283528743
TOTAL_REVENUE_pcl_'between 7.5 and 29.994998931884766'^2 IMPORT_TYPE_-1,0.0860369280643
TOTAL_REVENUE_pcl_'between 7.5 and 29.994998931884766' IMPORT_TYPE_-1^2,0.0860369280643
TOTAL_REVENUE_pcl_'between 7.5 and 29.994998931884766' IMPORT_TYPE_-1,0.0860369280643
START_SKU_200|Free TTO FLAG_ITEMIZED_DEDUCTIONS_0.0 TOTAL_REVENUE_pcl_'<=7.5',0.0846639449856
TOTAL_REVENUE_pcl_'between 7.5 and 29.994998931884766' PRS_SCORE_5.0 IMPORT_TYPE_-1,0.0841404512453
DMA_AREA_-1 VAUTH_DEVICE_TYPE_-1 IMPORT_TYPE_Manual,0.083661894806
DMA_AREA_-1^2 FIRST_COMPLETE_APP_TYPE_Mobile Web,0.0819390198715
DMA_AREA_-1 FIRST_COMPLETE_APP_TYPE_Mobile Web,0.0819390198715
DMA_AREA_-1 FIRST_COMPLETE_APP_TYPE_Mobile Web^2,0.0819390198715
FLAG_ITEMIZED_DEDUCTIONS_0.0 PRS_SCORE_5.0^2,0.0817155401821
FLAG_ITEMIZED_DEDUCTIONS_0.0 PRS_SCORE_5.0,0.0817155401821
FLAG_ITEMIZED_DEDUCTIONS_0.0^2 PRS_SCORE_5.0,0.0817155401821
REJECT_COUNT_2.0 FIRST_COMPLETE_APP_TYPE_Mobile Web NEAUTH_DEVICE_TYPE_Phone,0.0807187705206
REJECT_COUNT_2.0^2 TOTAL_REVENUE_pcl_'<=7.5',0.0806490797234
REJECT_COUNT_2.0 TOTAL_REVENUE_pcl_'<=7.5'^2,0.0806490797234
REJECT_COUNT_2.0 TOTAL_REVENUE_pcl_'<=7.5',0.0806490797234
REJECT_COUNT_2.0 TOTAL_REVENUE_pcl_'between 7.5 and 29.994998931884766' PRS_SCORE_-1,0.0805711326679
FLAG_ITEMIZED_DEDUCTIONS_0.0 TOTAL_REVENUE_pcl_'between 7.5 and 29.994998931884766' PRS_SCORE_-1,0.0750013321961
FLAG_ITEMIZED_DEDUCTIONS_0.0 PRS_SCORE_5.0 TOTAL_REVENUE_pcl_'<=7.5',0.0748606146069
PRS_SCORE_5.0 IMPORT_TYPE_Manual NEAUTH_DEVICE_TYPE_Phone,0.071434763315
FIRST_COMPLETE_APP_TYPE_Mobile Web^2 NEAUTH_DEVICE_TYPE_Phone,0.0704869638084
FIRST_COMPLETE_APP_TYPE_Mobile Web NEAUTH_DEVICE_TYPE_Phone^2,0.0704869638084
FIRST_COMPLETE_APP_TYPE_Mobile Web NEAUTH_DEVICE_TYPE_Phone,0.0704869638084
REJECT_COUNT_2.0 IMPORT_TYPE_Manual^2,0.0704553551383
REJECT_COUNT_2.0 IMPORT_TYPE_Manual,0.0704553551383
REJECT_COUNT_2.0^2 IMPORT_TYPE_Manual,0.0704553551383
DMA_AREA_-1 TOTAL_REVENUE_pcl_'<=7.5'^2,0.0674546407598
DMA_AREA_-1^2 TOTAL_REVENUE_pcl_'<=7.5',0.0674546407598
DMA_AREA_-1 TOTAL_REVENUE_pcl_'<=7.5',0.0674546407598
START_SKU_200|Free TTO PRS_SCORE_-1 FIRST_COMPLETE_APP_TYPE_Mobile Web,0.0671065237579
REJECT_COUNT_2.0^2 PRS_SCORE_5.0,0.0658280641607
REJECT_COUNT_2.0 PRS_SCORE_5.0^2,0.0658280641607
REJECT_COUNT_2.0 PRS_SCORE_5.0,0.0658280641607
REJECT_COUNT_1.0 START_SKU_200|Free TTO IMPORT_TYPE_Manual,0.0655965614644
DMA_AREA_-1 IMPORT_TYPE_Manual,0.065077476837
DMA_AREA_-1^2 IMPORT_TYPE_Manual,0.065077476837
DMA_AREA_-1 IMPORT_TYPE_Manual^2,0.065077476837
REJECT_COUNT_1.0 FLAG_ITEMIZED_DEDUCTIONS_0.0 IMPORT_TYPE_-1,0.0635520291037
REJECT_COUNT_2.0 IMPORT_TYPE_Manual NEAUTH_DEVICE_TYPE_Phone,0.0583890486286
DMA_AREA_-1 NEAUTH_DEVICE_TYPE_Phone^2,0.0582796136568
DMA_AREA_-1^2 NEAUTH_DEVICE_TYPE_Phone,0.0582796136568
DMA_AREA_-1 NEAUTH_DEVICE_TYPE_Phone,0.0582796136568
PRS_SCORE_5.0 TOTAL_REVENUE_pcl_'<=7.5'^2,0.0569686670427
PRS_SCORE_5.0 TOTAL_REVENUE_pcl_'<=7.5',0.0569686670427
PRS_SCORE_5.0^2 TOTAL_REVENUE_pcl_'<=7.5',0.0569686670427
REJECT_COUNT_1.0 START_SKU_200|Free TTO PRS_SCORE_5.0,0.0533727439481
TOTAL_REVENUE_pcl_'between 7.5 and 29.994998931884766' DMA_AREA_-1 PRS_SCORE_-1,0.05258144933
START_SKU_200|Free TTO^2 DMA_AREA_-1,0.0480008309082
START_SKU_200|Free TTO DMA_AREA_-1^2,0.0480008309082
START_SKU_200|Free TTO DMA_AREA_-1,0.0480008309082
FLAG_ITEMIZED_DEDUCTIONS_0.0 VAUTH_DEVICE_TYPE_-1 IMPORT_TYPE_-1,0.0456388036574
FLAG_ITEMIZED_DEDUCTIONS_0.0 TOTAL_REVENUE_pcl_'between 7.5 and 29.994998931884766',0.0448830238017
FLAG_ITEMIZED_DEDUCTIONS_0.0 TOTAL_REVENUE_pcl_'between 7.5 and 29.994998931884766'^2,0.0448830238017
FLAG_ITEMIZED_DEDUCTIONS_0.0^2 TOTAL_REVENUE_pcl_'between 7.5 and 29.994998931884766',0.0448830238017
START_SKU_200|Free TTO PRS_SCORE_5.0 NEAUTH_DEVICE_TYPE_Phone,0.0432729923163
TOTAL_REVENUE_pcl_'between 7.5 and 29.994998931884766' FIRST_COMPLETE_APP_TYPE_Mobile Web,0.0427779632408
TOTAL_REVENUE_pcl_'between 7.5 and 29.994998931884766'^2 FIRST_COMPLETE_APP_TYPE_Mobile Web,0.0427779632408
TOTAL_REVENUE_pcl_'between 7.5 and 29.994998931884766' FIRST_COMPLETE_APP_TYPE_Mobile Web^2,0.0427779632408
FLAG_ITEMIZED_DEDUCTIONS_0.0 IMPORT_TYPE_-1^2,0.0426929440676
FLAG_ITEMIZED_DEDUCTIONS_0.0^2 IMPORT_TYPE_-1,0.0426929440676
FLAG_ITEMIZED_DEDUCTIONS_0.0 IMPORT_TYPE_-1,0.0426929440676
START_SKU_200|Free TTO PRS_SCORE_-1,0.0423151417478
START_SKU_200|Free TTO PRS_SCORE_-1^2,0.0423151417478
START_SKU_200|Free TTO^2 PRS_SCORE_-1,0.0423151417478
FLAG_ITEMIZED_DEDUCTIONS_0.0 PRS_SCORE_-1 VAUTH_DEVICE_TYPE_-1,0.0368629932711
TOTAL_REVENUE_pcl_'between 7.5 and 29.994998931884766' PRS_SCORE_-1 FIRST_COMPLETE_APP_TYPE_Mobile Web,0.03509108457
START_SKU_200|Free TTO REJECT_COUNT_2.0 TOTAL_REVENUE_pcl_'<=7.5',0.0335921918291
START_SKU_200|Free TTO FIRST_COMPLETE_APP_TYPE_Mobile Web VAUTH_DEVICE_TYPE_-1,0.0332558093535
START_SKU_200|Free TTO TOTAL_REVENUE_pcl_'between 7.5 and 29.994998931884766' PRS_SCORE_5.0,0.0331491682454
START_SKU_200|Free TTO TOTAL_REVENUE_pcl_'between 7.5 and 29.994998931884766' NEAUTH_DEVICE_TYPE_Phone,0.0327874753369
DMA_AREA_-1 PRS_SCORE_-1^2,0.0297892312025
DMA_AREA_-1^2 PRS_SCORE_-1,0.0297892312025
DMA_AREA_-1 PRS_SCORE_-1,0.0297892312025
